sec_number,property_state,property_type,valuation_date,security_value,contract_of_sale_date,security_type,security_status,account_number,security_rank,region,is_primary
ae10386836a9f3e32477135ce39769bc,Illinois,Commercial property,2006-07-19,223495,2006-09-14,Mortgage,Valid,7b798f22ea261758363cf8326dbf6c89,2,Southern Illinois,false
e94ca8286eb8d44a82c41a89b33764c1,Illinois,Flat,2012-06-05,227656,,Mortgage,Valid,17e88e80a4a89bacd444af28a66c4be6,2,Southern Illinois,false
4b8232879904e2b4d993c9471e6a1b65,Illinois,Flat,2015-08-12,128984,,Mortgage,Valid,34490ed24fae5b6de237c3b5b990e803,2,Southern Illinois,false
74e234cf47ce589b33477168e335bd75,Illinois,Flat,2013-09-18,120374,2013-07-28,Mortgage,Valid,3b6fc2218749a4995af1938e45b21176,2,Southern Illinois,false
2e41a54f0c42ea7dc7757d83c6401bd1,Illinois,Flat,2020-02-07,565489,,Mortgage,Valid,b5170ecd1632ea3cd65acf922df38be6,2,Southern Illinois,false
0153da4a412cc5ea6072d64422edf235,Illinois,Flat,2014-05-31,561613,,Mortgage,Valid,a533208445f422014317e4e6ed2078fb,2,Southern Illinois,false
b8a7cfc438677d5a2daf4008291e1f04,Illinois,Flat,2015-05-01,569179,,Mortgage,Valid,9f785af89786985c5c555a668bcfbb4f,2,Southern Illinois,false
988b69907f809e8a5de2603611f7a476,Illinois,Flat,,983125,2020-12-14,Mortgage,Valid,8035240e99a0d96519ef143742f77047,2,Southern Illinois,false
b12a9294c4a8be04a34380cb6ec16d19,Illinois,Flat,2014-06-15,568797,,Pledge,Valid,3823fd84d5225d889fd90ac3742a88f0,2,Southern Illinois,false
9b749dae1ff1351e0bb9a73efde06c82,Illinois,Flat,,562226,,Mortgage,Valid,a5128df143de447318a38ea33939c29e,2,Southern Illinois,false
d0a33f2cbd08cc29aa298933908a3bba,Illinois,Flat,2013-08-05,222793,,Mortgage,Valid,d1129d0a9ee15bf39d37495ac9bc489f,2,Southern Illinois,false
3266efff02fdf108794d15d849b6f78a,Illinois,Flat,,224368,2015-06-09,Mortgage,Valid,e345502b5063b4cb9dd7100d635cf388,2,Southern Illinois,false
81833facaa0e9b9cdc998aa69d1f378c,Illinois,Flat,2019-04-10,561060,2014-02-14,Mortgage,Valid,8be7be3a52538b1728397c5b0bd1ce23,2,Southern Illinois,false
c2ba0f7f4b711fb1ae320e8dcf95ca4d,Illinois,Flat,2011-07-19,985013,,Mortgage,Valid,74afee5bb01b30043afba1ce1c305072,2,Southern Illinois,false
f9cdd51064c5d7ac6de524d2742e6028,Illinois,Flat,2015-04-28,981197,,Mortgage,Valid,f13e49802f855f9e8566be4d8949daac,2,Southern Illinois,false
87d47a40b2e242dd7f9ecc03d3cd4949,Illinois,Flat,2015-12-10,228182,,Pledge,Valid,6541ef2876e4a08a404188c0e6e3d1b1,2,Southern Illinois,false
e09cbae8d322b5c21d7e8e841b0f91c4,Illinois,Flat,2014-12-08,223394,,Mortgage,Valid,c0539d74257ab452d829f14ad3211cb6,2,Southern Illinois,false
8e998871e01a324c1d18040dda85e88e,Illinois,Flat,2011-12-07,228356,,Mortgage,Valid,8881c889147b5a593fc670ea23f3ee73,2,Southern Illinois,false
4315c097b145bf98d75a4ef5c6f99da2,Illinois,Flat,2017-03-09,129816,,Mortgage,Valid,62fc71a6fa533864c388a38f664861f7,2,Southern Illinois,false
06cbbae29934d4c4634ce0506aa830a9,Illinois,Flat,2013-11-30,123692,,Mortgage,Valid,a10671e2aae566a6d6b87e3866d27650,2,Southern Illinois,false
3e1b3cc49631b94c7008762009aa0664,Illinois,Flat,2006-09-08,981556,,Mortgage,Valid,45f49c8c09e97d5dba7d24ebdf4027ac,2,Southern Illinois,false
61dcc7a859c4a5c3034bf3c94467152e,Illinois,Flat,2016-06-07,565043,,Mortgage,Valid,3290c97ed8f2bf6a65a854d2ad98f01e,2,Southern Illinois,false
efcab5f15de8870015016373189cccd4,Illinois,Flat,2015-05-28,223549,,Mortgage,Valid,074636c1953e0309f128d57dcc8e253e,2,Southern Illinois,false
1f7066efc9bfc0460081823289a6537d,Illinois,Flat,2010-06-26,983410,2010-06-21,Mortgage,Valid,4c9fd849f778f911124917eeb9e665ce,2,Southern Illinois,false
0c278595351b2efe304e84bf80a7ba31,Illinois,Flat,2019-05-03,121601,,Mortgage,Valid,6bd3fddafbcf056e8cdf883714296482,2,Southern Illinois,false
57e519a42e463fdb5cf52d64a9b4b3ec,Illinois,Flat,2007-12-13,228347,2007-08-05,Mortgage,Valid,e7abc774a3058e3ad55f8139e5d16045,2,Southern Illinois,false
13a6b8108c0f79180b277d1de81447f2,Illinois,Flat,2014-05-31,561328,2013-05-06,Mortgage,Valid,3aff50d9fabd3648c3036b729486a3dd,2,Southern Illinois,false
93fc0ed638868eab47e411375c724264,Illinois,Flat,2015-08-10,565091,,Mortgage,Valid,e038f11ef0dae263edf3b487b0691959,2,Southern Illinois,false
6632bf5f525dfdd4260df7ed69adf09b,New York,Flat,2019-12-14,223458,,Mortgage,Valid,37dbca90b20234e04490b1589614d86e,2,Southern New York,false
d94de71f0cdc4a9ea3076f6a24dc782a,New York,Flat,2017-08-22,981571,,Mortgage,Valid,78e0b95d26082c4d8dca1fce142cc758,2,Southern New York,false
2e866470b4a43600f7858e46544f7e60,New York,Flat,,229759,2019-09-13,Mortgage,Valid,e3a1e52de435f58d6e795f66f4b9a424,2,Southern New York,false
6c951f958db89f8bd205932e2270dd6a,New York,Flat,,989698,2017-07-02,Mortgage,Valid,547f3e756084c02989f812e28effef9e,2,Southern New York,false
0932c4dc72724d3739c6cd90484226f9,New York,Flat,2014-12-21,223415,,Mortgage,Valid,68163ba500e00692d86784f90619e6ea,2,Southern New York,false
ae1cf3c7f5ef1b53ad4dadbdd94784fb,New York,Flat,2016-12-29,980498,,Mortgage,Valid,fbc8a19b73abae322fc3fbcb82ba789c,2,Southern New York,false
2897656ea377e58fb1af08554ed019b4,New York,Flat,2018-11-08,566278,,Mortgage,Valid,23ed12e39d66568cbd685eadf1788e49,2,Southern New York,false
38d21583dd4e6369993c449a01e46e0c,New York,Flat,2021-10-25,223812,,Mortgage,Valid,3a243e88fea279339465e9cb4465b4e6,2,Southern New York,false
479f4282c91587850e0208c4081de60b,New York,Flat,2019-04-26,127538,,Mortgage,Valid,91264e9dd2a465c383c5b506a8226b45,2,Southern New York,false
eb1ad4f793ff9158869d849201defade,New York,Flat,,222618,2020-01-28,Mortgage,Valid,3d922d9a80eb1add58b2ac4e473baf74,2,Southern New York,false
d5429c1bff5d6027d53d866c3a93abab,New York,Flat,2015-12-19,222935,2015-09-05,Mortgage,Valid,3180a09a72265bbdce6ea57408edf33f,2,Southern New York,false
151f1d6d3bf7aa4c0e3c65f2ca8d7d5c,New York,Flat,,565316,,Mortgage,Valid,3c584245707566f87e87a75fae49d0f7,2,Southern New York,false
229eea2e42330dff6054fbcb790d4fdd,New York,Flat,2019-02-16,223262,,Mortgage,Valid,8a8f34f76692b6cc688839afeec56fed,2,Southern New York,false
37f206fc7d7c9b4d438832d89cfe25c0,New York,Flat,2012-07-03,987395,,Mortgage,Valid,d17253de1bec907430e8dbe62d3d70d2,2,Southern New York,false
c59f357db1778905fb94910295effc2c,New York,Flat,2016-01-17,227316,,Mortgage,Valid,05b4429bee91c29bc77ddad7cabb04fb,2,Southern New York,false
bc1b0d26991ab2ad4b118b6b2be046f0,New York,Flat,,987023,,Mortgage,Valid,8cd1e441a8cc16f228947d93635cc439,2,Southern New York,false
335d17d470d57db38e98161f63922fa7,New York,Flat,2021-05-16,221182,,Mortgage,Valid,51af30650cdd37c3db710566c75c158a,2,Southern New York,false
c8263e118bdd771c01842f53dc81ca7c,New York,Detached house,2020-09-29,563678,,Pledge,Valid,af20485fa80e803fb6ae6d78126ad5df,2,Southern New York,false
0298b42d7e7ddc036903fa422df4f35d,New York,Commercial property,2021-02-02,222845,,Mortgage,Valid,98dec181e3816aae8ea5505855229ca9,2,Southern New York,false
9f0f34b86c920534be61262b348d21d3,New York,Flat,,986422,,Mortgage,Valid,18e394209b7f4e2f224fe9b21f934538,2,Southern New York,false
bd3047c90f47474248b535eed6707d3e,New York,Flat,2014-10-13,227538,2015-01-26,Mortgage,Valid,f14b96d0c4fe480c993945a6e4460f55,2,Southern New York,false
93eecc722a78d9587a7342d7de27a058,New York,Flat,,223787,2013-12-16,Mortgage,Valid,6727aa5a824dbe976b128f94304b44fa,2,Southern New York,false
b61c917e828b9ec65573a8c03a5a5669,California,Flat,2014-08-06,569407,,Mortgage,Valid,1d318ef7abf54ae674bd7efa2b1ffba2,2,Southern California,false
87c1cc39ee4bf340f6df68e731bc0717,Pennsylvania,Coach House,2012-03-30,561999,2013-03-05,Mortgage,Valid,9cbbc38be172f4b46f559ef2ebc0a47d,2,Southern Pennsylvania,false
66eaef390417c801b7a194a824a0e317,Pennsylvania,Flat,2016-07-30,984917,,Mortgage,Valid,ae793df451e579ed97b0fcba86250dec,2,Southern Pennsylvania,false
5e297d05afeb585bd54435373d992a8c,Pennsylvania,Flat,2002-01-23,227657,2002-06-16,Mortgage,Valid,cce38755bd1e3e0b389193ad037720b4,2,Southern Pennsylvania,false
36b842915a4af9d93f25342f34eeca91,Pennsylvania,Flat,,985486,2009-11-29,Mortgage,Valid,f339d1994a4f8cb4c57ced3020290555,2,Southern Pennsylvania,false
ee9a684cff69bfef2132faefda2685ed,Pennsylvania,Flat,2013-12-30,220221,,Pledge,Valid,385af095d3276bbe740e040ddfb3ebb1,2,Southern Pennsylvania,false
9c3f729799226841efc98b409850a0c1,Pennsylvania,Flat,2008-08-19,229580,,Mortgage,Valid,15d77470139cdc44475ff267331c8347,2,Southern Pennsylvania,false
9957ed6b37be85ed3a925c7ac88d70c5,Pennsylvania,Flat,2010-05-20,981866,,Mortgage,Valid,088f34435e6549a864512732b64dcd37,2,Southern Pennsylvania,false
963fe2c53856b8653c853b85f76f20f4,Pennsylvania,Mid terrached house,2017-08-04,981215,,Mortgage,Valid,e24cc10ce97102d3ab21b029be37ce04,2,Southern Pennsylvania,false
040976671f36ad59c11cbd008f775f7e,Pennsylvania,Flat,,129931,,Pledge,Valid,fe8f0a4a10145359b3ebcaff5b4ebe37,2,Southern Pennsylvania,false
f5ed7f1056390108128ba6981048518b,Pennsylvania,Flat,,129981,2012-07-18,Mortgage,Valid,1ace7ee4e095aac7b7e734f48407a3f9,2,Southern Pennsylvania,false
4f6b5df5c1894db4392bd27af4135c55,Pennsylvania,Flat,2008-11-08,129914,,Mortgage,Valid,857fcf496ef26b1bc79b72c63726a0b5,2,Southern Pennsylvania,false
b1312c24fbc41cf823e82790d064b886,Pennsylvania,Flat,2006-06-05,128227,,Mortgage,Valid,f8fc7dea7b8c508be95004910f6ee59b,2,Southern Pennsylvania,false
83fd4d43b25de4ec394e3c481570f7b2,Pennsylvania,Flat,,128921,2013-02-13,Mortgage,Valid,080044d418a2da35e4354679ab6a1daa,2,Southern Pennsylvania,false
47aa7ff51bbf6d1ca2a747249048aae3,Pennsylvania,Flat,2017-05-22,561394,2017-04-04,Mortgage,Valid,36edf854fee7bbb867dc957fe7d36b8b,2,Southern Pennsylvania,false
ef393b77aba64b0f5ab3fbd415a47871,Pennsylvania,Flat,2021-02-08,981803,,Pledge,Valid,8c57ca71439d823a33fba88cdd71f67b,2,Southern Pennsylvania,false
7cc38c7841a8b5748c1ec3974a9d1e22,Pennsylvania,Flat,,565732,,Mortgage,Valid,ebfede3995d319105cc91f7964c4b4c5,2,Southern Pennsylvania,false
b1312c24fbc41cf823e82790d064b886,Pennsylvania,Flat,2006-06-05,128227,,Mortgage,Valid,44a9a888ad24ad00b2b7c8e38285ffbd,2,Southern Pennsylvania,false
d117f65e16a1d72001fad6f9aec6f217,Pennsylvania,Flat,2018-03-06,128751,,Mortgage,Valid,dbd3d01f6baf9294da98b1b8a2cc2a06,2,Southern Pennsylvania,false
92e20eab54bd82827ce734642848b05e,Pennsylvania,Flat,,980351,2016-05-06,Mortgage,Valid,f14241f90cbaecdab5b044f5ae84f4aa,2,Southern Pennsylvania,false
b3824e3e5cdb8d29b0376824c9fb385c,Pennsylvania,Flat,2018-01-03,128804,,Mortgage,Valid,a27f89abff2379f74739a6aa5b06baf8,2,Southern Pennsylvania,false
e32efc8023b97e0ebb6a97891b8ef96f,Pennsylvania,Flat,,563604,2012-10-07,Mortgage,Valid,712c770f9159fc74c211d0ed8ac9f91f,2,Southern Pennsylvania,false
6c39ee29451860a3ed51af06edb08b45,Pennsylvania,Coach House,2008-07-04,220477,,Mortgage,Valid,e0393ed4dc15e0aa6e4b3066a4297716,2,Southern Pennsylvania,false
3f8a8cfe74f2c6e9e2afc7a7a2f8ca56,Pennsylvania,Flat,2007-07-31,565962,2007-09-20,Mortgage,Valid,94129203114ffe26220106566140a2db,2,Southern Pennsylvania,false
e73adb507a21f27b84c7349bb9110427,Pennsylvania,Flat,2019-10-18,121799,,Pledge,Valid,b31e3c005f97d0b375e83931849b34d7,2,Southern Pennsylvania,false
9116fabaf65f03e9ea9a10077dc4bed4,Pennsylvania,Flat,2017-10-28,228350,2017-05-23,Mortgage,Valid,64cc9ef45226b5eee28fdec744458012,2,Southern Pennsylvania,false
d48d969481a71b0be39f34b2c6f03ad7,Pennsylvania,Flat,2008-04-02,564377,,Mortgage,Valid,7e69ad8c1b9fa3b81ee223015865762f,2,Southern Pennsylvania,false
971326bdd1bcc02c2ecf93de248306f7,Pennsylvania,Flat,,122693,,Mortgage,Valid,e8780cbe83109305dcf8ba4218c0ef6f,2,Southern Pennsylvania,false
609c89c8f5f046b3a994103900e3ee75,Ohio,Flat,2013-05-12,980205,,Mortgage,Valid,11680d46acab3981a1ca0e1160f64eb3,3,Southern Ohio,false
cbb33a99079e988e8fc2457833cef4e0,Ohio,Flat,2009-09-21,980355,,Mortgage,Valid,6b2ce9b219b02fc41221cac39b840dcd,3,Southern Ohio,false
6fbae15a23982d8c24b78aa4776e2861,Texas,Flat,2006-11-01,224997,,Mortgage,Valid,b0a24945b17406e031a21271142527b7,3,Northern Texas,false
c5f6ab5aacf1798bff16f1626a3155ce,Texas,Flat,2017-10-13,569123,,Mortgage,Valid,6bfe68fe53bb680a8c1e19372087b78d,3,Southern Texas,false
fa809d7be26529bdab30bd2090784ff7,Texas,Flat,2017-05-28,568923,,Mortgage,Valid,f11cb4bd7e51d1f438fd5f8ed4758f60,3,Southern Texas,false
31d762a0f16545a604c96fe327d3b963,Texas,Commercial property,2015-12-08,126812,,Mortgage,Valid,e05a2a5e47660389767ce3e7d2d42bdc,3,Southern Texas,false
d6be13f87bb0bd98055bbf687c554cb8,New York,Flat,2014-10-14,121960,,Mortgage,Valid,23ed12e39d66568cbd685eadf1788e49,3,Southern Texas,false
400268277527af51b1d82c5400b88a77,Texas,Flat,2007-02-24,982618,,Mortgage,Valid,a69e3c02d529c14dd47cfeb9fa73efd8,3,Southern Texas,false
8e678984d33d333d8530f4536d08537c,Georgia,Flat,2018-03-10,984271,,Pledge,Valid,ab31ab2660856ae051c9a5f8ae305279,3,Southern Georgia,false
1dace945031591fd6c805463a73743cb,Illinois,Flat,2018-11-05,987808,,Mortgage,Valid,8be7be3a52538b1728397c5b0bd1ce23,3,Northern Illinois,false
77c9cb0899592d391da7e5b97cd3af79,Illinois,Flat,2020-01-30,569837,2010-05-18,Mortgage,Valid,b5170ecd1632ea3cd65acf922df38be6,3,Southern Illinois,false
c3e19c99529cc796f2d07bc182e42109,Illinois,Flat,,122069,2007-09-18,Mortgage,Valid,e7abc774a3058e3ad55f8139e5d16045,3,Southern Illinois,false
bee199b2f29e57c0f9d05f20a3868f93,Illinois,Flat,,981130,,Mortgage,Valid,7b798f22ea261758363cf8326dbf6c89,3,Southern Illinois,false
2804d87e67017fc4e40c18d9d493d2d8,Illinois,Flat,2013-05-29,129123,,Mortgage,Valid,a10671e2aae566a6d6b87e3866d27650,3,Southern Illinois,false
04e83986e3614756d5a89c9f438c85e4,Illinois,Flat,2015-03-19,569662,,Mortgage,Valid,e038f11ef0dae263edf3b487b0691959,3,Southern Illinois,false
b44d43623d7221ac8ef882798e3216bc,New York,Link semi detached house,2017-11-22,222204,,Mortgage,Valid,3a243e88fea279339465e9cb4465b4e6,3,Southern New York,false
cc03cb05f7470f4abf4127542a1f21a5,New York,Flat,2021-03-14,220334,2018-08-14,Mortgage,Valid,51af30650cdd37c3db710566c75c158a,3,Southern New York,false
83093a23747e6a36888c642df731977a,Pennsylvania,Flat,,561929,2012-10-04,Mortgage,Valid,712c770f9159fc74c211d0ed8ac9f91f,3,Southern Pennsylvania,false
0394564937bc75a13a15d99c5d1bed86,Pennsylvania,Coach House,2008-06-10,981342,,Mortgage,Valid,e0393ed4dc15e0aa6e4b3066a4297716,3,Southern Pennsylvania,false
2db2a23cabeb230b86d4144443051f04,Texas,Flat,2007-02-07,121251,,Mortgage,Valid,a69e3c02d529c14dd47cfeb9fa73efd8,4,Southern Texas,false
a8502835afe908b0478bcc2bfb63762e,Illinois,Commercial property,,564922,,Mortgage,Valid,7b798f22ea261758363cf8326dbf6c89,4,Northern Illinois,false
21b522915e5f65e0fca785b59b19f74f,Illinois,Flat,2015-03-03,124833,,Mortgage,Valid,e038f11ef0dae263edf3b487b0691959,4,Southern Illinois,false
2b064d0d1bb1113ff38046e960de0daf,New York,Garage,2017-05-05,222349,2017-10-30,Mortgage,Valid,f11cb4bd7e51d1f438fd5f8ed4758f60,4,Southern New York,false
